order_id,customer_id,seller_id,order_date,approved_date,ship_date,delivered_date,estimated_delivery,product_category,payment_type,payment_installments,price,freight_value,order_qty,total_value,review_score,customer_state,on_time_delivery,delivery_days
ORD103287,CUST42085,SELL2669,2018-06-15,2018-06-15 02:00:00,2018-06-17,2018-07-10,2018-07-27,electronics,credit_card,1,222.43,59.73,1,282.16,5.0,SP,1,23
ORD103288,CUST72951,SELL4612,2018-04-19,2018-04-19 17:00:00,2018-04-23,2018-04-27,2018-05-11,home_appliances,credit_card,2,152.21,18.11,1,170.32,5.0,MT,1,4
ORD103289,CUST72049,SELL3563,2016-10-20,2016-10-20 05:00:00,2016-10-23,2016-11-08,2016-11-27,books,boleto,1,610.22,82.15,1,692.37,4.0,RJ,1,16
ORD103290,CUST37136,SELL1978,2016-11-29,2016-11-29 17:00:00,2016-12-04,2016-12-11,2016-12-21,furniture,credit_card,1,17.21,2.43,3,54.06,5.0,MG,1,7
ORD103291,CUST32724,SELL1548,2017-04-28,2017-04-28 05:00:00,2017-05-01,2017-05-24,2017-06-09,furniture,credit_card,2,88.37,19.68,1,108.05,5.0,RJ,1,23
ORD103292,CUST97967,SELL2145,2018-02-06,2018-02-06 15:00:00,2018-02-11,2018-03-07,2018-03-09,home_appliances,credit_card,1,20.51,4.45,1,24.96,5.0,SP,1,24
ORD103293,CUST88699,SELL4837,2018-08-27,2018-08-27 07:00:00,2018-08-28,2018-09-12,2018-09-29,home_appliances,boleto,6,68.33,3.86,1,72.19,5.0,SC,1,15
ORD103294,CUST17236,SELL2427,2016-11-27,2016-11-27 13:00:00,2016-12-01,2016-12-26,2016-12-15,clothing,credit_card,3,6.69,0.61,1,7.3,5.0,MG,0,25
ORD103295,CUST71833,SELL2603,2017-12-21,2017-12-21 10:00:00,2017-12-26,2018-01-23,2018-01-31,food,credit_card,1,160.3,11.22,1,171.52,3.0,RJ,1,28
ORD103296,CUST17370,SELL4938,2016-11-05,2016-11-05 14:00:00,2016-11-06,2016-11-30,2016-12-07,clothing,credit_card,1,70.84,13.06,1,83.9,5.0,SC,1,24
ORD103297,CUST96120,SELL4933,2017-01-03,2017-01-03 09:00:00,2017-01-05,2017-01-14,2017-02-07,electronics,debit_card,1,27.44,7.94,1,35.38,5.0,SP,1,9
ORD103298,CUST63881,SELL4299,2017-10-15,2017-10-15 23:00:00,2017-10-20,2017-11-02,2017-11-17,sports,credit_card,2,91.82,24.69,1,116.51,5.0,MT,1,13
ORD103299,CUST21855,SELL3984,2018-08-19,2018-08-19 14:00:00,2018-08-21,2018-08-26,2018-09-16,clothing,credit_card,1,22.38,1.66,1,24.04,5.0,RJ,1,5
ORD103300,CUST44263,SELL3401,2017-09-17,2017-09-17 09:00:00,2017-09-20,2017-10-05,2017-10-20,clothing,credit_card,6,76.0,19.87,1,95.87,5.0,SP,1,15
ORD103301,CUST79198,SELL1280,2017-10-07,2017-10-08 00:00:00,2017-10-12,2017-10-18,2017-10-24,beauty,boleto,4,93.01,10.22,1,103.23,5.0,RJ,1,6
ORD103302,CUST23255,SELL3371,2018-06-28,2018-06-29 00:00:00,2018-07-04,2018-07-24,2018-07-17,electronics,credit_card,2,72.88,12.5,4,304.02,4.0,SP,0,20
ORD103303,CUST34922,SELL4855,2018-06-30,2018-06-30 19:00:00,2018-07-01,2018-07-15,2018-08-10,clothing,credit_card,2,94.87,12.41,3,297.02,4.0,SP,1,14
ORD103304,CUST31981,SELL2462,2017-03-30,2017-03-30 17:00:00,2017-04-03,2017-04-12,2017-05-05,beauty,credit_card,1,151.32,8.06,1,159.38,5.0,SP,1,9
ORD103305,CUST17522,SELL1208,2017-11-24,2017-11-24 09:00:00,2017-11-28,2017-12-27,2017-12-21,furniture,credit_card,3,63.38,7.88,2,134.64,5.0,SP,0,29
ORD103306,CUST87331,SELL4148,2017-10-20,2017-10-20 21:00:00,2017-10-23,2017-11-09,2017-11-17,clothing,boleto,1,48.73,6.18,1,54.91,1.0,BA,1,17
ORD103307,CUST67144,SELL4906,2017-04-16,2017-04-16 01:00:00,2017-04-18,2017-05-04,2017-05-08,electronics,credit_card,1,67.26,6.84,1,74.1,5.0,RJ,1,16
ORD103308,CUST56366,SELL4811,2018-08-26,2018-08-26 11:00:00,2018-08-30,2018-09-26,2018-09-22,food,credit_card,3,42.73,6.54,3,134.73,5.0,RS,0,27
ORD103309,CUST70273,SELL2906,2017-07-10,2017-07-10 21:00:00,2017-07-15,2017-07-30,2017-08-06,books,credit_card,1,21.52,5.0,1,26.52,5.0,MT,1,15
ORD103310,CUST42478,SELL1674,2017-02-27,2017-02-27 08:00:00,2017-03-01,2017-03-08,2017-04-06,toys,voucher,3,42.83,7.82,1,50.65,5.0,SP,1,7
ORD103311,CUST26491,SELL3963,2018-02-06,2018-02-06 11:00:00,2018-02-10,2018-03-06,2018-03-06,home_appliances,credit_card,1,69.14,11.24,2,149.52,5.0,RJ,1,24
ORD103312,CUST18768,SELL3598,2017-05-14,2017-05-15 00:00:00,2017-05-16,2017-06-10,2017-06-22,furniture,credit_card,1,32.08,5.09,1,37.17,4.0,ES,1,25
ORD103313,CUST72680,SELL4320,2018-07-26,2018-07-26 20:00:00,2018-07-28,2018-08-17,2018-08-25,home_appliances,voucher,1,81.96,5.26,2,169.18,5.0,MG,1,20
ORD103314,CUST44197,SELL4423,2017-10-06,2017-10-06 11:00:00,2017-10-10,2017-10-30,2017-11-12,books,credit_card,1,7.5,2.07,1,9.57,5.0,RS,1,20
ORD103315,CUST39128,SELL4143,2017-02-19,2017-02-19 23:00:00,2017-02-20,2017-02-25,2017-03-24,beauty,credit_card,3,67.76,13.03,2,148.55,5.0,MG,1,5
ORD103316,CUST48478,SELL2352,2018-04-14,2018-04-14 02:00:00,2018-04-19,2018-05-18,2018-05-05,computers,credit_card,10,42.7,11.04,1,53.74,3.0,SP,0,29
ORD103317,CUST60269,SELL1761,2018-03-10,2018-03-10 04:00:00,2018-03-14,2018-04-06,2018-04-06,electronics,credit_card,1,47.37,10.28,2,105.02,5.0,RJ,1,23
ORD103318,CUST82240,SELL1032,2018-01-26,2018-01-26 11:00:00,2018-01-30,2018-02-11,2018-02-24,home_appliances,credit_card,2,18.1,2.54,2,38.74,5.0,SP,1,12
ORD103319,CUST85337,SELL2253,2018-08-17,2018-08-17 06:00:00,2018-08-20,2018-09-09,2018-09-18,electronics,boleto,2,84.34,21.55,2,190.23,5.0,RJ,1,20
ORD103320,CUST33243,SELL2506,2018-01-29,2018-01-29 14:00:00,2018-01-30,2018-02-11,2018-02-13,books,credit_card,1,48.06,11.88,1,59.94,5.0,SC,1,12
ORD103321,CUST23113,SELL2012,2017-07-16,2017-07-16 19:00:00,2017-07-17,2017-08-04,2017-08-19,electronics,credit_card,1,82.16,9.09,2,173.41,5.0,SP,1,18
ORD103322,CUST13754,SELL2178,2018-02-26,2018-02-26 11:00:00,2018-03-02,2018-03-23,2018-04-11,home_appliances,credit_card,3,23.84,3.52,1,27.36,3.0,SP,1,21
ORD103323,CUST94089,SELL1563,2017-10-17,2017-10-17 21:00:00,2017-10-21,2017-10-29,2017-11-23,sports,credit_card,6,36.32,2.5,1,38.82,5.0,SP,1,8
ORD103324,CUST71869,SELL2116,2018-03-26,2018-03-26 01:00:00,2018-03-30,2018-04-18,2018-04-13,clothing,credit_card,2,72.89,3.96,3,222.63,5.0,SP,0,19
ORD103325,CUST53016,SELL3005,2018-05-07,2018-05-07 13:00:00,2018-05-10,2018-05-18,2018-05-24,automotive,credit_card,2,40.39,3.67,3,124.84,4.0,SP,1,8
ORD103326,CUST43811,SELL2818,2016-12-12,2016-12-12 19:00:00,2016-12-15,2017-01-12,2017-01-18,electronics,boleto,1,10.2,2.3,1,12.5,1.0,PE,1,28
ORD103327,CUST25993,SELL4091,2016-12-08,2016-12-08 04:00:00,2016-12-11,2016-12-21,2016-12-28,clothing,credit_card,1,37.61,7.9,1,45.51,5.0,RJ,1,10
ORD103328,CUST89707,SELL1754,2017-06-25,2017-06-25 23:00:00,2017-06-28,2017-07-02,2017-08-01,toys,credit_card,1,139.09,16.77,2,294.95,1.0,SP,1,4
ORD103329,CUST73380,SELL3084,2017-04-18,2017-04-18 07:00:00,2017-04-20,2017-05-04,2017-05-09,furniture,credit_card,1,33.1,6.39,1,39.49,5.0,SP,1,14
ORD103330,CUST91394,SELL3459,2017-04-18,2017-04-18 03:00:00,2017-04-21,2017-05-01,2017-05-03,home_appliances,credit_card,1,58.22,12.83,1,71.05,4.0,MG,1,10
ORD103331,CUST26143,SELL2010,2017-03-26,2017-03-26 08:00:00,2017-03-29,2017-04-09,2017-05-05,food,credit_card,2,447.38,80.44,1,527.82,5.0,PE,1,11
ORD103332,CUST69302,SELL4740,2017-04-22,2017-04-22 21:00:00,2017-04-23,2017-05-09,2017-05-17,sports,credit_card,6,15.58,2.24,1,17.82,5.0,SC,1,16
ORD103333,CUST86550,SELL2672,2018-01-08,2018-01-08 10:00:00,2018-01-13,2018-02-09,2018-02-16,clothing,credit_card,12,133.33,34.87,2,301.53,5.0,RJ,1,27
ORD103334,CUST12973,SELL1266,2018-07-28,2018-07-28 08:00:00,2018-07-31,2018-08-20,2018-08-27,automotive,boleto,1,83.79,18.21,2,185.79,5.0,PR,1,20
ORD103335,CUST25067,SELL4544,2018-06-02,2018-06-02 11:00:00,2018-06-04,2018-06-22,2018-06-16,home_appliances,credit_card,1,149.62,41.46,1,191.08,5.0,MG,0,18
ORD103336,CUST90744,SELL2459,2018-05-21,2018-05-21 10:00:00,2018-05-26,2018-06-01,2018-06-08,computers,credit_card,1,32.89,6.1,2,71.88,5.0,SP,1,6
ORD103337,CUST40495,SELL3567,2017-05-05,2017-05-05 09:00:00,2017-05-07,2017-05-25,2017-06-02,electronics,credit_card,1,482.36,129.63,4,2059.07,4.0,MG,1,18
ORD103338,CUST25057,SELL2490,2017-09-07,2017-09-07 12:00:00,2017-09-08,2017-09-18,2017-10-12,books,credit_card,1,158.28,35.7,1,193.98,5.0,SP,1,10
ORD103339,CUST31751,SELL3666,2016-11-07,2016-11-07 21:00:00,2016-11-08,2016-11-18,2016-11-30,furniture,boleto,8,28.28,4.05,1,32.33,5.0,SP,1,10
ORD103340,CUST10290,SELL3523,2017-01-06,2017-01-06 05:00:00,2017-01-07,2017-01-12,2017-02-08,electronics,credit_card,2,61.54,12.06,1,73.6,2.0,SP,1,5
ORD103341,CUST31999,SELL1176,2017-12-31,2017-12-31 20:00:00,2018-01-01,2018-01-28,2018-01-20,automotive,credit_card,1,69.88,10.16,4,289.68,5.0,SP,0,27
ORD103342,CUST68021,SELL4351,2017-10-29,2017-10-29 06:00:00,2017-11-03,2017-11-30,2017-12-07,toys,credit_card,2,123.42,7.01,1,130.43,4.0,SP,1,27
ORD103343,CUST39199,SELL2750,2018-07-15,2018-07-15 03:00:00,2018-07-16,2018-08-08,2018-08-19,furniture,boleto,4,273.72,27.5,3,848.66,5.0,SP,1,23
ORD103344,CUST78231,SELL3536,2018-05-04,2018-05-04 22:00:00,2018-05-07,2018-05-17,2018-06-06,home_appliances,credit_card,10,82.27,12.11,1,94.38,2.0,SP,1,10
ORD103345,CUST89961,SELL4075,2016-10-17,2016-10-17 00:00:00,2016-10-18,2016-11-13,2016-11-23,books,credit_card,3,32.45,3.77,2,68.67,3.0,MG,1,26
ORD103346,CUST87799,SELL2227,2017-05-22,2017-05-22 19:00:00,2017-05-27,2017-06-05,2017-06-27,beauty,credit_card,8,75.11,20.28,2,170.5,4.0,RJ,1,9
ORD103347,CUST39768,SELL4918,2018-03-31,2018-03-31 04:00:00,2018-04-04,2018-04-12,2018-04-29,toys,credit_card,1,50.4,7.44,1,57.84,5.0,SP,1,8
ORD103348,CUST73008,SELL3563,2017-01-23,2017-01-23 18:00:00,2017-01-25,2017-02-16,2017-02-15,food,credit_card,1,219.09,63.85,1,282.94,5.0,SP,0,22
ORD103349,CUST26482,SELL3821,2016-10-26,2016-10-26 12:00:00,2016-10-30,2016-11-03,2016-11-12,home_appliances,credit_card,3,151.59,15.98,4,622.34,5.0,SP,1,4
ORD103350,CUST84118,SELL3911,2017-11-25,2017-11-25 11:00:00,2017-11-27,2017-12-03,2018-01-01,computers,voucher,1,96.46,10.79,1,107.25,5.0,SP,1,6
ORD103351,CUST93370,SELL3051,2018-02-13,2018-02-13 15:00:00,2018-02-15,2018-03-02,2018-03-08,clothing,boleto,6,157.23,39.62,1,196.85,5.0,PE,1,15
ORD103352,CUST83147,SELL1870,2017-07-13,2017-07-13 10:00:00,2017-07-18,2017-08-02,2017-08-10,home_appliances,boleto,6,29.58,5.27,3,94.01,5.0,SP,1,15
ORD103353,CUST86561,SELL4919,2016-12-15,2016-12-15 04:00:00,2016-12-18,2017-01-04,2017-01-21,toys,credit_card,2,191.05,41.32,2,423.42,5.0,PE,1,17
ORD103354,CUST23587,SELL4077,2017-08-13,2017-08-13 12:00:00,2017-08-14,2017-09-03,2017-09-15,food,credit_card,1,62.29,15.16,1,77.45,5.0,MT,1,20
ORD103355,CUST61909,SELL3704,2017-07-15,2017-07-16 00:00:00,2017-07-21,2017-08-18,2017-08-18,books,credit_card,12,27.04,3.31,2,57.39,3.0,SP,1,28
ORD103356,CUST58617,SELL4639,2018-08-10,2018-08-10 19:00:00,2018-08-14,2018-08-26,2018-08-29,toys,boleto,4,74.79,18.93,2,168.51,5.0,AM,1,12
ORD103357,CUST98896,SELL1690,2017-04-30,2017-04-30 22:00:00,2017-05-03,2017-05-29,2017-05-23,electronics,credit_card,3,323.48,39.54,5,1656.94,4.0,MT,0,26
ORD103358,CUST58412,SELL4135,2017-05-11,2017-05-11 15:00:00,2017-05-12,2017-06-08,2017-06-10,home_appliances,boleto,1,32.01,4.7,2,68.72,5.0,RJ,1,27
ORD103359,CUST23666,SELL1137,2017-01-28,2017-01-28 19:00:00,2017-02-01,2017-02-12,2017-03-12,books,credit_card,6,46.12,2.94,1,49.06,5.0,PE,1,11
ORD103360,CUST77833,SELL2785,2017-10-09,2017-10-09 15:00:00,2017-10-12,2017-10-18,2017-11-18,home_appliances,credit_card,2,39.13,3.0,1,42.13,5.0,SC,1,6
ORD103361,CUST33087,SELL1641,2017-01-31,2017-01-31 22:00:00,2017-02-04,2017-02-22,2017-03-11,clothing,credit_card,1,65.31,11.61,1,76.92,5.0,SP,1,18
ORD103362,CUST25042,SELL3431,2017-07-12,2017-07-12 02:00:00,2017-07-13,2017-08-10,2017-08-14,sports,credit_card,1,67.93,17.07,1,85.0,5.0,SP,1,28
ORD103363,CUST51467,SELL4824,2018-02-03,2018-02-03 07:00:00,2018-02-05,2018-02-26,2018-03-01,electronics,boleto,3,55.13,12.58,1,67.71,5.0,SP,1,21
ORD103364,CUST92949,SELL2703,2018-04-05,2018-04-05 20:00:00,2018-04-10,2018-04-28,2018-05-10,food,boleto,1,209.87,44.47,1,254.34,5.0,SP,1,18
ORD103365,CUST60725,SELL3892,2017-10-12,2017-10-12 11:00:00,2017-10-16,2017-11-02,2017-11-08,electronics,credit_card,3,128.54,22.56,1,151.1,5.0,RJ,1,17
ORD103366,CUST97405,SELL3546,2016-11-11,2016-11-11 19:00:00,2016-11-16,2016-11-25,2016-11-29,automotive,credit_card,2,167.67,31.44,1,199.11,5.0,AM,1,9
ORD103367,CUST68456,SELL1256,2017-04-08,2017-04-08 21:00:00,2017-04-11,2017-04-24,2017-04-26,toys,voucher,1,82.28,21.33,3,268.17,5.0,SP,1,13
ORD103368,CUST74628,SELL2055,2017-01-17,2017-01-17 04:00:00,2017-01-22,2017-02-02,2017-02-12,electronics,credit_card,1,33.91,3.82,1,37.73,4.0,DF,1,11
ORD103369,CUST68398,SELL3319,2017-07-16,2017-07-16 03:00:00,2017-07-19,2017-08-13,2017-08-22,furniture,credit_card,3,47.0,3.27,2,97.27,5.0,RJ,1,25
ORD103370,CUST60843,SELL1093,2016-10-05,2016-10-06 00:00:00,2016-10-11,2016-10-25,2016-10-21,clothing,credit_card,6,48.86,11.36,1,60.22,5.0,RJ,0,14
ORD103371,CUST13354,SELL3176,2018-07-02,2018-07-02 18:00:00,2018-07-03,2018-07-25,2018-07-15,food,credit_card,2,116.7,8.81,1,125.51,5.0,SP,0,22
ORD103372,CUST97290,SELL3024,2018-01-27,2018-01-27 06:00:00,2018-01-28,2018-02-06,2018-02-23,automotive,credit_card,1,29.01,1.53,1,30.54,5.0,MS,1,9
ORD103373,CUST32452,SELL3874,2016-12-21,2016-12-21 20:00:00,2016-12-24,2016-12-29,2017-01-19,furniture,boleto,3,299.81,22.4,1,322.21,5.0,PE,1,5
ORD103374,CUST36294,SELL1588,2018-03-28,2018-03-28 09:00:00,2018-03-29,2018-04-06,2018-04-22,home_appliances,voucher,4,12.25,1.46,1,13.71,5.0,PR,1,8
ORD103375,CUST42071,SELL2659,2017-06-08,2017-06-08 05:00:00,2017-06-10,2017-06-29,2017-06-23,automotive,credit_card,6,118.49,15.37,1,133.86,5.0,SP,0,19
ORD103376,CUST28093,SELL1363,2018-08-14,2018-08-14 16:00:00,2018-08-18,2018-09-11,2018-09-06,furniture,credit_card,1,25.12,5.96,3,81.32,5.0,ES,0,24
ORD103377,CUST34156,SELL1600,2018-01-07,2018-01-07 16:00:00,2018-01-09,2018-02-07,2018-01-31,beauty,boleto,2,121.99,6.39,1,128.38,5.0,SP,0,29
ORD103378,CUST56763,SELL1694,2018-07-23,2018-07-23 02:00:00,2018-07-25,2018-08-18,2018-08-16,books,credit_card,2,88.33,12.98,1,101.31,5.0,RJ,0,24
ORD103379,CUST44359,SELL2439,2017-04-11,2017-04-11 07:00:00,2017-04-13,2017-04-24,2017-04-24,electronics,credit_card,8,138.1,38.0,2,314.2,5.0,PR,1,11
ORD103380,CUST49123,SELL4150,2018-04-16,2018-04-16 14:00:00,2018-04-17,2018-04-27,2018-05-01,sports,boleto,3,82.41,4.21,1,86.62,5.0,RJ,1,10
ORD103381,CUST82990,SELL1965,2017-03-18,2017-03-18 23:00:00,2017-03-19,2017-04-08,2017-04-26,sports,voucher,1,62.85,14.79,1,77.64,5.0,SP,1,20
ORD103382,CUST27790,SELL1012,2017-11-24,2017-11-24 21:00:00,2017-11-28,2017-12-28,2017-12-27,health,credit_card,1,174.65,40.21,1,214.86,3.0,SP,0,30
ORD103383,CUST96806,SELL3409,2016-10-13,2016-10-13 21:00:00,2016-10-16,2016-11-08,2016-11-15,sports,credit_card,2,34.15,4.83,1,38.98,5.0,PR,1,23
ORD103384,CUST69108,SELL3743,2017-04-12,2017-04-12 11:00:00,2017-04-17,2017-05-15,2017-05-03,electronics,boleto,1,89.2,4.58,1,93.78,5.0,RJ,0,28
ORD103385,CUST52375,SELL3315,2018-05-23,2018-05-24 00:00:00,2018-05-27,2018-06-26,2018-06-18,clothing,credit_card,3,77.66,13.44,1,91.1,5.0,SP,0,30
ORD103386,CUST78439,SELL2579,2017-10-07,2017-10-07 08:00:00,2017-10-10,2017-11-06,2017-11-10,clothing,credit_card,1,104.06,18.04,2,226.16,3.0,SP,1,27
ORD103387,CUST86417,SELL2120,2018-01-30,2018-01-30 23:00:00,2018-01-31,2018-02-14,2018-02-23,home_appliances,credit_card,3,98.52,18.25,1,116.77,5.0,RJ,1,14
ORD103388,CUST28651,SELL3373,2017-08-31,2017-08-31 04:00:00,2017-09-02,2017-09-14,2017-09-19,home_appliances,boleto,4,93.14,16.67,3,296.09,5.0,SP,1,12
ORD103389,CUST69713,SELL3277,2017-02-25,2017-02-25 14:00:00,2017-03-01,2017-03-06,2017-03-24,sports,credit_card,4,41.48,5.06,2,88.02,5.0,SP,1,5
ORD103390,CUST60261,SELL4769,2016-11-11,2016-11-11 17:00:00,2016-11-15,2016-12-15,2016-12-06,books,boleto,4,33.67,6.14,1,39.81,3.0,SP,0,30
ORD103391,CUST34490,SELL3183,2017-10-29,2017-10-29 15:00:00,2017-10-30,2017-11-20,2017-12-06,books,credit_card,1,433.73,29.0,1,462.73,5.0,PR,1,21
ORD103392,CUST66769,SELL1738,2016-11-12,2016-11-12 21:00:00,2016-11-16,2016-11-24,2016-12-17,electronics,credit_card,3,80.15,22.19,1,102.34,4.0,SP,1,8
ORD103393,CUST95085,SELL2543,2017-10-13,2017-10-13 17:00:00,2017-10-15,2017-10-23,2017-11-12,electronics,voucher,1,5.0,1.44,1,6.44,5.0,RJ,1,8
ORD103394,CUST85766,SELL3242,2017-04-01,2017-04-01 19:00:00,2017-04-04,2017-04-21,2017-04-14,clothing,boleto,1,77.67,11.44,1,89.11,5.0,AM,0,17
ORD103395,CUST77822,SELL2469,2017-09-03,2017-09-03 07:00:00,2017-09-08,2017-09-11,2017-09-20,toys,credit_card,3,130.91,15.46,1,146.37,5.0,PE,1,3
ORD103396,CUST54774,SELL1206,2018-03-13,2018-03-13 05:00:00,2018-03-14,2018-03-17,2018-04-08,sports,credit_card,1,38.69,10.14,2,87.52,5.0,SP,1,3
ORD103397,CUST56520,SELL2041,2018-02-05,2018-02-05 03:00:00,2018-02-08,2018-02-22,2018-03-20,home_appliances,credit_card,1,,2.02,1,18.55,5.0,SP,1,14
ORD103398,CUST71601,SELL2671,2018-02-20,2018-02-20 23:00:00,2018-02-21,2018-03-22,2018-03-16,sports,credit_card,1,72.02,21.31,4,309.39,4.0,SP,0,29
ORD103399,CUST24799,SELL3133,2017-02-01,2017-02-01 06:00:00,2017-02-06,2017-02-10,2017-02-25,books,boleto,10,32.36,7.47,1,39.83,5.0,SP,1,4
ORD103400,CUST13382,SELL1724,2017-02-21,2017-02-21 14:00:00,2017-02-25,2017-03-06,2017-03-18,beauty,credit_card,1,41.08,11.24,1,52.32,4.0,PE,1,9
ORD103401,CUST99015,SELL2097,2018-02-27,2018-02-27 02:00:00,2018-02-28,2018-03-23,2018-03-15,clothing,boleto,8,213.93,34.07,1,248.0,5.0,BA,0,23
ORD103402,CUST92326,SELL2037,2017-11-01,2017-11-01 06:00:00,2017-11-04,2017-12-03,2017-11-15,clothing,boleto,2,79.95,21.67,1,101.62,5.0,SP,0,29
ORD103403,CUST74185,SELL3434,2016-10-29,2016-10-29 07:00:00,2016-11-03,2016-11-23,2016-11-23,food,boleto,1,43.91,12.48,1,56.39,5.0,SP,1,20
ORD103404,CUST57832,SELL2490,2017-12-05,2017-12-05 10:00:00,2017-12-08,2017-12-19,2018-01-16,clothing,credit_card,1,97.91,5.38,1,103.29,5.0,AM,1,11
ORD103405,CUST87129,SELL3721,2017-12-16,2017-12-16 20:00:00,2017-12-19,2017-12-26,2018-01-07,toys,credit_card,1,65.98,6.27,1,72.25,5.0,SP,1,7
ORD103406,CUST14636,SELL3868,2018-06-27,2018-06-27 02:00:00,2018-06-30,2018-07-16,2018-07-13,books,credit_card,1,25.96,5.86,1,31.82,4.0,RJ,0,16
ORD103407,CUST24635,SELL4307,2017-07-10,2017-07-10 22:00:00,2017-07-14,2017-07-31,2017-07-30,books,credit_card,1,194.04,27.41,2,415.49,5.0,SP,0,17
ORD103408,CUST51645,SELL4725,2018-04-02,2018-04-02 22:00:00,2018-04-05,2018-05-05,2018-05-09,home_appliances,credit_card,4,27.17,7.55,2,61.89,4.0,PE,1,30
ORD103409,CUST15209,SELL2457,2018-06-06,2018-06-06 08:00:00,2018-06-08,2018-06-13,2018-06-19,furniture,credit_card,4,60.3,9.22,1,69.52,1.0,MT,1,5
ORD103410,CUST67159,SELL2165,2018-03-27,2018-03-27 07:00:00,2018-03-29,2018-04-20,2018-04-14,electronics,credit_card,3,47.16,12.88,5,248.68,5.0,RJ,0,22
ORD103411,CUST85903,SELL3219,2016-11-30,2016-11-30 02:00:00,2016-12-05,2017-01-02,2017-01-09,home_appliances,voucher,1,26.96,2.29,1,29.25,5.0,PR,1,28
ORD103412,CUST89293,SELL3333,2017-03-15,2017-03-15 06:00:00,2017-03-19,2017-04-18,2017-04-21,health,credit_card,1,42.72,4.9,1,47.62,4.0,PE,1,30
ORD103413,CUST58790,SELL1598,2017-11-03,2017-11-03 15:00:00,2017-11-06,2017-11-29,2017-12-11,beauty,credit_card,1,,17.39,4,260.07,5.0,SP,1,23
ORD103414,CUST71089,SELL1225,2018-04-20,2018-04-20 16:00:00,2018-04-24,2018-05-19,2018-05-22,health,credit_card,1,67.97,16.83,1,84.8,3.0,ES,1,25
ORD103415,CUST39365,SELL1048,2017-03-22,2017-03-22 09:00:00,2017-03-25,2017-04-24,2017-05-02,furniture,credit_card,1,144.21,41.02,2,329.44,5.0,DF,1,30
ORD103416,CUST62107,SELL2255,2017-05-31,2017-05-31 04:00:00,2017-06-02,2017-06-10,2017-06-21,books,credit_card,2,20.11,3.99,2,44.21,5.0,AM,1,8
ORD103417,CUST82979,SELL3181,2018-06-26,2018-06-26 14:00:00,2018-06-27,2018-07-05,2018-07-25,clothing,credit_card,2,43.36,4.38,1,47.74,1.0,SP,1,8
ORD103418,CUST82118,SELL4738,2017-12-16,2017-12-16 13:00:00,2017-12-18,2018-01-11,2018-01-09,electronics,credit_card,1,30.16,3.43,1,33.59,4.0,SP,0,24
ORD103419,CUST66394,SELL3118,2018-05-17,2018-05-17 06:00:00,2018-05-21,2018-06-03,2018-06-22,toys,credit_card,1,233.86,40.64,1,274.5,5.0,RJ,1,13
ORD103420,CUST82380,SELL4154,2018-01-09,2018-01-09 16:00:00,2018-01-10,2018-02-06,2018-02-08,electronics,credit_card,2,5.0,1.0,1,6.0,5.0,MG,1,27
ORD103421,CUST14099,SELL2682,2017-06-09,2017-06-09 00:00:00,2017-06-10,2017-06-21,2017-07-03,home_appliances,debit_card,4,130.32,18.07,2,278.71,3.0,SC,1,11
ORD103422,CUST69098,SELL2487,2016-11-20,2016-11-20 21:00:00,2016-11-23,2016-11-29,2016-12-19,home_appliances,credit_card,3,200.63,56.19,1,256.82,5.0,RJ,1,6
ORD103423,CUST98532,SELL2944,2018-03-10,2018-03-10 14:00:00,2018-03-12,2018-04-07,2018-04-12,clothing,credit_card,1,19.62,1.84,2,41.08,5.0,PR,1,26
ORD103424,CUST45849,SELL4292,2017-07-29,2017-07-29 08:00:00,2017-07-31,2017-08-08,2017-08-19,clothing,boleto,1,114.33,24.63,3,367.62,4.0,SP,1,8
ORD103425,CUST23664,SELL1332,2017-06-28,2017-06-28 05:00:00,2017-06-30,2017-07-09,2017-07-30,clothing,credit_card,4,134.6,23.06,1,157.66,5.0,SP,1,9
ORD103426,CUST49908,SELL3249,2018-02-28,2018-02-28 21:00:00,2018-03-03,2018-03-30,2018-03-16,health,boleto,3,67.83,14.67,1,82.5,4.0,MG,0,27
ORD103427,CUST67145,SELL4867,2017-04-09,2017-04-09 21:00:00,2017-04-11,2017-04-16,2017-05-11,clothing,credit_card,1,167.39,22.77,2,357.55,5.0,MG,1,5
ORD103428,CUST30396,SELL1251,2017-03-15,2017-03-15 21:00:00,2017-03-19,2017-03-24,2017-04-28,toys,boleto,4,16.83,1.73,1,18.56,4.0,MG,1,5
ORD103429,CUST32855,SELL4974,2017-08-29,2017-08-29 08:00:00,2017-09-03,2017-09-15,2017-09-19,clothing,credit_card,1,28.55,7.75,1,36.3,4.0,MG,1,12
ORD103430,CUST78076,SELL4182,2018-06-27,2018-06-27 02:00:00,2018-06-30,2018-07-07,2018-07-18,beauty,credit_card,2,23.02,5.89,1,28.91,5.0,PE,1,7
ORD103431,CUST92904,SELL1772,2017-01-15,2017-01-15 04:00:00,2017-01-20,2017-02-05,2017-02-08,sports,credit_card,2,31.04,6.56,1,37.6,1.0,SP,1,16
ORD103432,CUST58319,SELL2056,2018-01-02,2018-01-02 00:00:00,2018-01-03,2018-01-25,2018-01-31,toys,credit_card,1,36.18,3.45,1,39.63,5.0,AM,1,22
